Date,AMBEV,ODONTOPREV,VIVO,PETROBRÁS,BANCO DO BRASIL,BOVA
2022-10-18,14.899999618530273,8.680000305175781,39.380001068115234,37.7400016784668,39.95000076293945,111.94000244140625
2022-10-19,14.890000343322754,8.680000305175781,40.709999084472656,39.13999938964844,41.650001525878906,112.3499984741211
2022-10-20,15.039999961853027,8.680000305175781,40.2400016784668,40.189998626708984,43.599998474121094,112.9000015258789
2022-10-21,15.3100004196167,8.779999732971191,39.970001220703125,41.560001373291016,44.68000030517578,116.43000030517578
2022-10-24,15.180000305175781,8.8100004196167,39.79999923706055,37.45000076293945,40.20000076293945,112.13999938964844
2022-10-25,14.90999984741211,8.569999694824219,39.599998474121094,36.88999938964844,39.5099983215332,110.4800033569336
2022-10-26,15.100000381469727,8.399999618530273,39.90999984741211,36.220001220703125,38.11000061035156,108.77999877929688
2022-10-27,15.5600004196167,8.239999771118164,40.91999816894531,36.33000183105469,38.59000015258789,110.0
2022-10-28,15.770000457763672,8.130000114440918,41.11000061035156,35.779998779296875,38.81999969482422,113.0
2022-10-31,16.0,8.279999732971191,41.310001373291016,33.2599983215332,37.02000045776367,112.1500015258789
2022-11-01,15.789999961853027,8.630000114440918,40.84000015258789,33.369998931884766,37.900001525878906,112.80999755859375
2022-11-03,16.020000457763672,8.65999984741211,41.70000076293945,33.459999084472656,38.689998626708984,113.0999984741211
2022-11-04,16.450000762939453,8.680000305175781,41.08000183105469,31.709999084472656,39.2599983215332,114.0
2022-11-07,16.360000610351562,8.520000457763672,40.779998779296875,30.6299991607666,37.88999938964844,111.22000122070312
2022-11-08,16.739999771118164,8.729999542236328,41.099998474121094,30.6299991607666,38.06999969482422,112.30000305175781
2022-11-09,16.479999542236328,8.829999923706055,41.04999923706055,30.059999465942383,37.060001373291016,109.75
2022-11-10,15.989999771118164,8.350000381469727,40.380001068115234,29.690000534057617,36.33000183105469,106.0999984741211
2022-11-11,16.09000015258789,8.470000267028809,41.380001068115234,30.700000762939453,35.52000045776367,108.55000305175781
2022-11-14,15.949999809265137,8.609999656677246,40.439998626708984,31.549999237060547,36.400001525878906,109.23999786376953
2022-11-16,15.4399995803833,8.220000267028809,39.2599983215332,31.200000762939453,35.25,106.04000091552734
2022-11-17,15.399999618530273,8.260000228881836,38.810001373291016,30.959999084472656,34.5,105.69000244140625
2022-11-18,15.619999885559082,8.270000457763672,38.709999084472656,30.389999389648438,34.380001068115234,104.8499984741211
2022-11-21,15.670000076293945,8.319999694824219,38.959999084472656,30.280000686645508,35.20000076293945,106.08000183105469
2022-11-22,15.65999984741211,8.239999771118164,38.790000915527344,27.059999465942383,34.040000915527344,105.06999969482422
2022-11-23,15.720000267028809,8.15999984741211,38.9900016784668,27.06999969482422,34.459999084472656,105.23999786376953
2022-11-24,16.040000915527344,8.460000038146973,39.4900016784668,28.1200008392334,35.02000045776367,108.19999694824219
2022-11-25,15.770000457763672,8.430000305175781,38.72999954223633,27.489999771118164,34.209999084472656,105.06999969482422
2022-11-28,15.90999984741211,8.149999618530273,38.470001220703125,28.170000076293945,34.83000183105469,105.1500015258789
2022-11-29,15.760000228881836,8.260000228881836,38.439998626708984,29.3799991607666,35.25,107.29000091552734
2022-11-30,15.920000076293945,8.449999809265137,38.04999923706055,30.389999389648438,35.279998779296875,108.58000183105469
2022-12-01,16.079999923706055,8.40999984741211,38.560001373291016,29.25,35.2400016784668,107.05999755859375
2022-12-02,16.329999923706055,8.640000343322754,39.47999954223633,29.6299991607666,36.029998779296875,107.94999694824219
2022-12-05,16.020000457763672,8.470000267028809,38.52000045776367,29.229999542236328,35.20000076293945,105.62999725341797
2022-12-06,16.049999237060547,8.529999732971191,38.470001220703125,29.18000030517578,35.560001373291016,106.73999786376953
2022-12-07,16.0,8.619999885559082,38.369998931884766,28.739999771118164,35.47999954223633,105.58999633789062
2022-12-08,15.699999809265137,8.569999694824219,37.130001068115234,28.1200008392334,35.029998779296875,103.56999969482422
2022-12-09,15.510000228881836,8.5,37.599998474121094,28.059999465942383,34.97999954223633,103.9000015258789
2022-12-12,15.239999771118164,8.329999923706055,37.5099983215332,27.299999237060547,33.790000915527344,101.80000305175781
2022-12-13,15.279999732971191,8.25,37.18000030517578,26.93000030517578,31.860000610351562,100.30000305175781
2022-12-14,15.130000114440918,8.319999694824219,37.380001068115234,24.290000915527344,31.06999969482422,100.69999694824219
2022-12-15,15.0,8.5600004196167,37.15999984741211,24.90999984741211,31.950000762939453,100.5
2022-12-16,14.850000381469727,8.479999542236328,36.86000061035156,24.979999542236328,32.599998474121094,99.4000015258789
2022-12-19,15.229999542236328,8.609999656677246,36.869998931884766,25.549999237060547,32.95000076293945,101.37000274658203
2022-12-20,14.520000457763672,8.65999984741211,37.75,26.170000076293945,33.79999923706055,103.55000305175781
2022-12-21,14.350000381469727,8.770000457763672,37.779998779296875,26.860000610351562,34.119998931884766,103.87000274658203
2022-12-22,14.420000076293945,8.869999885559082,38.0,27.170000076293945,34.43000030517578,103.93000030517578
2022-12-23,14.619999885559082,9.039999961853027,38.459999084472656,28.559999465942383,35.279998779296875,106.0
2022-12-26,14.520000457763672,8.890000343322754,37.560001373291016,28.469999313354492,35.22999954223633,105.1500015258789
2022-12-27,14.520000457763672,8.979999542236328,37.40999984741211,28.65999984741211,34.060001373291016,104.9000015258789
